message_id	response_id	article_id	llm_empathy
R_encryCgu3aiu42B_4	R_encryCgu3aiu42B	281	6.2
R_encryCgu3aiu42B_5	R_encryCgu3aiu42B	365	3.2
R_7U7FFWQCscpE2qZ_1	R_7U7FFWQCscpE2qZ	9	6.9
R_7U7FFWQCscpE2qZ_2	R_7U7FFWQCscpE2qZ	130	1
R_7U7FFWQCscpE2qZ_3	R_7U7FFWQCscpE2qZ	220	1.5
R_7U7FFWQCscpE2qZ_4	R_7U7FFWQCscpE2qZ	303	6.9
R_7U7FFWQCscpE2qZ_5	R_7U7FFWQCscpE2qZ	339	6.9
R_1FErSffLw1OgI7v_1	R_1FErSffLw1OgI7v	15	6.5
R_1FErSffLw1OgI7v_2	R_1FErSffLw1OgI7v	106	3.2
R_1FErSffLw1OgI7v_3	R_1FErSffLw1OgI7v	251	3.2
R_1FErSffLw1OgI7v_4	R_1FErSffLw1OgI7v	259	6.2
R_1FErSffLw1OgI7v_5	R_1FErSffLw1OgI7v	382	2.2
R_2ZHUXU5dQB2meI7_1	R_2ZHUXU5dQB2meI7	64	1
R_2ZHUXU5dQB2meI7_2	R_2ZHUXU5dQB2meI7	94	3.2
R_2ZHUXU5dQB2meI7_3	R_2ZHUXU5dQB2meI7	209	3.2
R_2ZHUXU5dQB2meI7_4	R_2ZHUXU5dQB2meI7	322	3.2
R_2ZHUXU5dQB2meI7_5	R_2ZHUXU5dQB2meI7	401	1.2
R_3j9u5KMZbQS89kp_1	R_3j9u5KMZbQS89kp	83	6.2
R_3j9u5KMZbQS89kp_2	R_3j9u5KMZbQS89kp	104	6.5
R_3j9u5KMZbQS89kp_3	R_3j9u5KMZbQS89kp	222	3.2
R_3j9u5KMZbQS89kp_4	R_3j9u5KMZbQS89kp	253	4.2
R_3j9u5KMZbQS89kp_5	R_3j9u5KMZbQS89kp	380	6.5
R_31FSDThjiQYih8p_1	R_31FSDThjiQYih8p	52	3.2
R_31FSDThjiQYih8p_2	R_31FSDThjiQYih8p	114	6.5
R_31FSDThjiQYih8p_3	R_31FSDThjiQYih8p	176	2.3
R_31FSDThjiQYih8p_4	R_31FSDThjiQYih8p	321	3.2
R_31FSDThjiQYih8p_5	R_31FSDThjiQYih8p	352	3.2
R_qDAtPrPbmjwczn3_1	R_qDAtPrPbmjwczn3	60	6.5
R_qDAtPrPbmjwczn3_2	R_qDAtPrPbmjwczn3	114	6.5
R_qDAtPrPbmjwczn3_3	R_qDAtPrPbmjwczn3	213	4.5
R_qDAtPrPbmjwczn3_4	R_qDAtPrPbmjwczn3	335	3.2
R_qDAtPrPbmjwczn3_5	R_qDAtPrPbmjwczn3	403	4.2
R_2xIXWgIt65WqCB5_1	R_2xIXWgIt65WqCB5	26	3.2
R_2xIXWgIt65WqCB5_2	R_2xIXWgIt65WqCB5	156	6.5
R_2xIXWgIt65WqCB5_3	R_2xIXWgIt65WqCB5	213	6.5
R_2xIXWgIt65WqCB5_4	R_2xIXWgIt65WqCB5	333	6.2
R_2xIXWgIt65WqCB5_5	R_2xIXWgIt65WqCB5	400	6.5
R_2aFv2RNZ0BvYjX3_1	R_2aFv2RNZ0BvYjX3	40	6.5
R_2aFv2RNZ0BvYjX3_2	R_2aFv2RNZ0BvYjX3	96	6.2
R_2aFv2RNZ0BvYjX3_3	R_2aFv2RNZ0BvYjX3	227	6.5
R_2aFv2RNZ0BvYjX3_4	R_2aFv2RNZ0BvYjX3	313	6.9
R_2aFv2RNZ0BvYjX3_5	R_2aFv2RNZ0BvYjX3	418	6.5
R_2wRcSx4k6wQw4jE_1	R_2wRcSx4k6wQw4jE	73	1
R_2wRcSx4k6wQw4jE_2	R_2wRcSx4k6wQw4jE	116	6.5
R_2wRcSx4k6wQw4jE_3	R_2wRcSx4k6wQw4jE	212	3.2
R_2wRcSx4k6wQw4jE_4	R_2wRcSx4k6wQw4jE	296	3.2
R_2wRcSx4k6wQw4jE_5	R_2wRcSx4k6wQw4jE	385	6.2
R_3JhpdFn06BA1uDA_1	R_3JhpdFn06BA1uDA	20	1
R_3JhpdFn06BA1uDA_2	R_3JhpdFn06BA1uDA	105	3.2
R_3JhpdFn06BA1uDA_3	R_3JhpdFn06BA1uDA	229	1.2
R_3JhpdFn06BA1uDA_4	R_3JhpdFn06BA1uDA	257	1.2
R_3JhpdFn06BA1uDA_5	R_3JhpdFn06BA1uDA	339	3.2
R_XFFiAjw50WPIMPT_1	R_XFFiAjw50WPIMPT	36	1.2
R_XFFiAjw50WPIMPT_2	R_XFFiAjw50WPIMPT	126	3.2
R_XFFiAjw50WPIMPT_3	R_XFFiAjw50WPIMPT	173	4.2
R_XFFiAjw50WPIMPT_4	R_XFFiAjw50WPIMPT	280	4.2
R_XFFiAjw50WPIMPT_5	R_XFFiAjw50WPIMPT	396	4.2
R_3Hz9m3bA6uWT3YI_1	R_3Hz9m3bA6uWT3YI	34	6.5
R_3Hz9m3bA6uWT3YI_2	R_3Hz9m3bA6uWT3YI	154	4.5
R_3Hz9m3bA6uWT3YI_3	R_3Hz9m3bA6uWT3YI	189	3.2
R_3Hz9m3bA6uWT3YI_4	R_3Hz9m3bA6uWT3YI	325	6.2
R_3Hz9m3bA6uWT3YI_5	R_3Hz9m3bA6uWT3YI	360	3.2
R_2R30hNw7kAaj5ZY_1	R_2R30hNw7kAaj5ZY	71	3.2
R_2R30hNw7kAaj5ZY_2	R_2R30hNw7kAaj5ZY	136	6.5
R_2R30hNw7kAaj5ZY_3	R_2R30hNw7kAaj5ZY	248	1.2
R_2R30hNw7kAaj5ZY_4	R_2R30hNw7kAaj5ZY	335	1.5
R_2R30hNw7kAaj5ZY_5	R_2R30hNw7kAaj5ZY	344	6.5
R_8iFRzE3hiPeRS6Z_1	R_8iFRzE3hiPeRS6Z	75	6.5
R_8iFRzE3hiPeRS6Z_2	R_8iFRzE3hiPeRS6Z	125	6.5
R_8iFRzE3hiPeRS6Z_3	R_8iFRzE3hiPeRS6Z	209	4.2
R_8iFRzE3hiPeRS6Z_4	R_8iFRzE3hiPeRS6Z	258	6.5
R_8iFRzE3hiPeRS6Z_5	R_8iFRzE3hiPeRS6Z	358	6.5
R_br8o4mncnku8Rnr_1	R_br8o4mncnku8Rnr	39	6.5
R_br8o4mncnku8Rnr_2	R_br8o4mncnku8Rnr	143	6.5
R_br8o4mncnku8Rnr_3	R_br8o4mncnku8Rnr	171	6.5
R_br8o4mncnku8Rnr_4	R_br8o4mncnku8Rnr	289	6.5
R_br8o4mncnku8Rnr_5	R_br8o4mncnku8Rnr	350	4.2
R_3g5YX0YfRdSSVHx_1	R_3g5YX0YfRdSSVHx	2	6.5
R_3g5YX0YfRdSSVHx_2	R_3g5YX0YfRdSSVHx	91	6.9
R_3g5YX0YfRdSSVHx_3	R_3g5YX0YfRdSSVHx	179	4.2
R_3g5YX0YfRdSSVHx_4	R_3g5YX0YfRdSSVHx	266	3.2
R_3g5YX0YfRdSSVHx_5	R_3g5YX0YfRdSSVHx	410	6.5
R_3pmv2YByMN0V6jP_1	R_3pmv2YByMN0V6jP	44	3.2
R_3pmv2YByMN0V6jP_2	R_3pmv2YByMN0V6jP	128	1.2
R_3pmv2YByMN0V6jP_3	R_3pmv2YByMN0V6jP	231	3.2
R_3pmv2YByMN0V6jP_4	R_3pmv2YByMN0V6jP	329	3.2
R_3pmv2YByMN0V6jP_5	R_3pmv2YByMN0V6jP	417	6.2
R_ByUtkzYYw2pDNqV_1	R_ByUtkzYYw2pDNqV	79	1.2
R_ByUtkzYYw2pDNqV_2	R_ByUtkzYYw2pDNqV	167	6.5
R_ByUtkzYYw2pDNqV_3	R_ByUtkzYYw2pDNqV	240	6.5
R_ByUtkzYYw2pDNqV_4	R_ByUtkzYYw2pDNqV	306	4.2
R_ByUtkzYYw2pDNqV_5	R_ByUtkzYYw2pDNqV	360	1.2
R_RCzSbVUDAxwLopb_1	R_RCzSbVUDAxwLopb	61	3.2
R_RCzSbVUDAxwLopb_2	R_RCzSbVUDAxwLopb	138	6.2
R_RCzSbVUDAxwLopb_3	R_RCzSbVUDAxwLopb	196	3.2
R_RCzSbVUDAxwLopb_4	R_RCzSbVUDAxwLopb	266	4.2
R_RCzSbVUDAxwLopb_5	R_RCzSbVUDAxwLopb	361	1.2
R_1NmgSsZxiJVkmXj_1	R_1NmgSsZxiJVkmXj	70	6.5
R_1NmgSsZxiJVkmXj_2	R_1NmgSsZxiJVkmXj	95	1.2
R_1NmgSsZxiJVkmXj_3	R_1NmgSsZxiJVkmXj	169	6.5
R_1NmgSsZxiJVkmXj_4	R_1NmgSsZxiJVkmXj	295	4.2
R_1NmgSsZxiJVkmXj_5	R_1NmgSsZxiJVkmXj	349	2.3
R_3RxS7cf9gInidpl_1	R_3RxS7cf9gInidpl	78	6.2
R_3RxS7cf9gInidpl_2	R_3RxS7cf9gInidpl	154	1.2
R_3RxS7cf9gInidpl_3	R_3RxS7cf9gInidpl	181	6.5
R_3RxS7cf9gInidpl_4	R_3RxS7cf9gInidpl	334	6.2
R_3RxS7cf9gInidpl_5	R_3RxS7cf9gInidpl	375	1
R_DqqsjbW8YKGGs9P_1	R_DqqsjbW8YKGGs9P	84	6.2
R_DqqsjbW8YKGGs9P_2	R_DqqsjbW8YKGGs9P	162	3.2
R_DqqsjbW8YKGGs9P_3	R_DqqsjbW8YKGGs9P	241	4.2
R_DqqsjbW8YKGGs9P_4	R_DqqsjbW8YKGGs9P	275	1.2
R_DqqsjbW8YKGGs9P_5	R_DqqsjbW8YKGGs9P	363	6.5
R_5BjrkiX7wiiuXFn_1	R_5BjrkiX7wiiuXFn	18	6.5
R_5BjrkiX7wiiuXFn_2	R_5BjrkiX7wiiuXFn	121	1.2
R_5BjrkiX7wiiuXFn_3	R_5BjrkiX7wiiuXFn	170	4.2
R_5BjrkiX7wiiuXFn_4	R_5BjrkiX7wiiuXFn	298	6.2
R_5BjrkiX7wiiuXFn_5	R_5BjrkiX7wiiuXFn	397	6.2
R_22Pw5eZwHTEvBrR_1	R_22Pw5eZwHTEvBrR	39	6.5
R_22Pw5eZwHTEvBrR_2	R_22Pw5eZwHTEvBrR	122	3.2
R_22Pw5eZwHTEvBrR_3	R_22Pw5eZwHTEvBrR	207	1.2
R_22Pw5eZwHTEvBrR_4	R_22Pw5eZwHTEvBrR	322	1
R_22Pw5eZwHTEvBrR_5	R_22Pw5eZwHTEvBrR	372	3.2
R_1hXwedaK7Yvdoyd_1	R_1hXwedaK7Yvdoyd	64	6.2
R_1hXwedaK7Yvdoyd_2	R_1hXwedaK7Yvdoyd	85	4.2
R_1hXwedaK7Yvdoyd_3	R_1hXwedaK7Yvdoyd	184	6.2
R_1hXwedaK7Yvdoyd_4	R_1hXwedaK7Yvdoyd	259	4.2
R_1hXwedaK7Yvdoyd_5	R_1hXwedaK7Yvdoyd	356	3.2
R_d68YNA5f4FYJPbP_1	R_d68YNA5f4FYJPbP	25	4.2
R_d68YNA5f4FYJPbP_2	R_d68YNA5f4FYJPbP	167	6.5
R_d68YNA5f4FYJPbP_3	R_d68YNA5f4FYJPbP	194	6.5
R_d68YNA5f4FYJPbP_4	R_d68YNA5f4FYJPbP	288	4.2
R_d68YNA5f4FYJPbP_5	R_d68YNA5f4FYJPbP	409	6.5
R_295lUkcezeWx5Al_1	R_295lUkcezeWx5Al	35	6.9
R_295lUkcezeWx5Al_2	R_295lUkcezeWx5Al	90	6.5
R_295lUkcezeWx5Al_3	R_295lUkcezeWx5Al	174	6.5
R_295lUkcezeWx5Al_4	R_295lUkcezeWx5Al	278	3.2
R_295lUkcezeWx5Al_5	R_295lUkcezeWx5Al	351	3.2
R_O8rkxaPvmC2DHTX_1	R_O8rkxaPvmC2DHTX	17	6.2
R_O8rkxaPvmC2DHTX_2	R_O8rkxaPvmC2DHTX	156	6.2
R_O8rkxaPvmC2DHTX_3	R_O8rkxaPvmC2DHTX	172	4.2
R_O8rkxaPvmC2DHTX_4	R_O8rkxaPvmC2DHTX	253	6.2
R_O8rkxaPvmC2DHTX_5	R_O8rkxaPvmC2DHTX	376	4.2
R_1mrbh8yc48w0boX_1	R_1mrbh8yc48w0boX	28	6.2
R_1mrbh8yc48w0boX_2	R_1mrbh8yc48w0boX	130	4.2
R_1mrbh8yc48w0boX_3	R_1mrbh8yc48w0boX	202	4.2
R_1mrbh8yc48w0boX_4	R_1mrbh8yc48w0boX	299	6.2
R_1mrbh8yc48w0boX_5	R_1mrbh8yc48w0boX	368	6.2
R_oZxXqm2az3FHVN7_1	R_oZxXqm2az3FHVN7	46	4.5
R_oZxXqm2az3FHVN7_2	R_oZxXqm2az3FHVN7	93	6.2
R_oZxXqm2az3FHVN7_3	R_oZxXqm2az3FHVN7	247	6.2
R_oZxXqm2az3FHVN7_4	R_oZxXqm2az3FHVN7	282	6.2
R_oZxXqm2az3FHVN7_5	R_oZxXqm2az3FHVN7	359	6.2
R_wStJlCceK0qC4i5_1	R_wStJlCceK0qC4i5	59	6.2
R_wStJlCceK0qC4i5_2	R_wStJlCceK0qC4i5	123	6.5
R_wStJlCceK0qC4i5_3	R_wStJlCceK0qC4i5	236	3.2
R_wStJlCceK0qC4i5_4	R_wStJlCceK0qC4i5	302	6.2
R_wStJlCceK0qC4i5_5	R_wStJlCceK0qC4i5	340	3.2
R_1C9o9rzcu8JVCn9_1	R_1C9o9rzcu8JVCn9	19	6.5
R_1C9o9rzcu8JVCn9_2	R_1C9o9rzcu8JVCn9	137	6.5
R_1C9o9rzcu8JVCn9_3	R_1C9o9rzcu8JVCn9	174	6.9
R_1C9o9rzcu8JVCn9_4	R_1C9o9rzcu8JVCn9	326	6.2
R_1C9o9rzcu8JVCn9_5	R_1C9o9rzcu8JVCn9	393	1.2
R_2mFoZbtsm7BEJ45_1	R_2mFoZbtsm7BEJ45	56	6.5
R_2mFoZbtsm7BEJ45_2	R_2mFoZbtsm7BEJ45	86	6.2
R_2mFoZbtsm7BEJ45_3	R_2mFoZbtsm7BEJ45	225	4.2
R_2mFoZbtsm7BEJ45_4	R_2mFoZbtsm7BEJ45	290	4.2
R_2mFoZbtsm7BEJ45_5	R_2mFoZbtsm7BEJ45	405	6.2
R_6S8yzbSVDy85saJ_1	R_6S8yzbSVDy85saJ	49	3.2
R_6S8yzbSVDy85saJ_2	R_6S8yzbSVDy85saJ	138	6.5
R_6S8yzbSVDy85saJ_3	R_6S8yzbSVDy85saJ	195	1.5
R_6S8yzbSVDy85saJ_4	R_6S8yzbSVDy85saJ	302	1.2
R_6S8yzbSVDy85saJ_5	R_6S8yzbSVDy85saJ	379	4.2
R_3F2IgdLQxHPguO2_1	R_3F2IgdLQxHPguO2	68	6.5
R_3F2IgdLQxHPguO2_2	R_3F2IgdLQxHPguO2	139	6.2
R_3F2IgdLQxHPguO2_3	R_3F2IgdLQxHPguO2	231	4.2
R_3F2IgdLQxHPguO2_4	R_3F2IgdLQxHPguO2	281	6.2
R_3F2IgdLQxHPguO2_5	R_3F2IgdLQxHPguO2	418	4.2
R_2Qya6z7Tq9vKDU6_1	R_2Qya6z7Tq9vKDU6	78	6.5
R_2Qya6z7Tq9vKDU6_2	R_2Qya6z7Tq9vKDU6	115	3.2
R_2Qya6z7Tq9vKDU6_3	R_2Qya6z7Tq9vKDU6	234	6.5
R_2Qya6z7Tq9vKDU6_4	R_2Qya6z7Tq9vKDU6	327	6.5
R_2Qya6z7Tq9vKDU6_5	R_2Qya6z7Tq9vKDU6	365	6.5
R_2xJcBbmJq6tC50y_1	R_2xJcBbmJq6tC50y	25	1.2
R_2xJcBbmJq6tC50y_2	R_2xJcBbmJq6tC50y	123	1.2
R_2xJcBbmJq6tC50y_3	R_2xJcBbmJq6tC50y	178	3.2
R_2xJcBbmJq6tC50y_4	R_2xJcBbmJq6tC50y	297	6.5
R_2xJcBbmJq6tC50y_5	R_2xJcBbmJq6tC50y	399	6.2
R_3rPu02mAYdW61Xg_1	R_3rPu02mAYdW61Xg	27	6.5
R_3rPu02mAYdW61Xg_2	R_3rPu02mAYdW61Xg	132	3.2
R_3rPu02mAYdW61Xg_3	R_3rPu02mAYdW61Xg	183	1.2
R_3rPu02mAYdW61Xg_4	R_3rPu02mAYdW61Xg	320	4.2
R_3rPu02mAYdW61Xg_5	R_3rPu02mAYdW61Xg	346	3.2
R_088bdUkTs4jYl7b_1	R_088bdUkTs4jYl7b	72	6.5
R_088bdUkTs4jYl7b_2	R_088bdUkTs4jYl7b	149	1.2
R_088bdUkTs4jYl7b_3	R_088bdUkTs4jYl7b	219	3.2
R_088bdUkTs4jYl7b_4	R_088bdUkTs4jYl7b	328	2.3
R_088bdUkTs4jYl7b_5	R_088bdUkTs4jYl7b	364	1.2
R_23TqiBuGghsQ9E8_1	R_23TqiBuGghsQ9E8	8	1.2
R_23TqiBuGghsQ9E8_2	R_23TqiBuGghsQ9E8	158	1.2
R_23TqiBuGghsQ9E8_3	R_23TqiBuGghsQ9E8	191	1.2
R_23TqiBuGghsQ9E8_4	R_23TqiBuGghsQ9E8	267	1.2
R_23TqiBuGghsQ9E8_5	R_23TqiBuGghsQ9E8	394	1
R_1LNJZAfnVTV5mcq_1	R_1LNJZAfnVTV5mcq	82	1.5
R_1LNJZAfnVTV5mcq_2	R_1LNJZAfnVTV5mcq	127	6.2
R_1LNJZAfnVTV5mcq_3	R_1LNJZAfnVTV5mcq	215	6.2
R_1LNJZAfnVTV5mcq_4	R_1LNJZAfnVTV5mcq	318	6.5
R_1LNJZAfnVTV5mcq_5	R_1LNJZAfnVTV5mcq	392	6.5
R_2EougSpp1xd4X4Z_1	R_2EougSpp1xd4X4Z	28	6.5
R_2EougSpp1xd4X4Z_2	R_2EougSpp1xd4X4Z	111	3.2
R_2EougSpp1xd4X4Z_3	R_2EougSpp1xd4X4Z	199	6.2
R_2EougSpp1xd4X4Z_4	R_2EougSpp1xd4X4Z	314	6.5
R_2EougSpp1xd4X4Z_5	R_2EougSpp1xd4X4Z	353	6.2
R_3r1FJDOS5LugQMf_1	R_3r1FJDOS5LugQMf	41	6.2
R_3r1FJDOS5LugQMf_2	R_3r1FJDOS5LugQMf	120	3.2
R_3r1FJDOS5LugQMf_3	R_3r1FJDOS5LugQMf	208	6.5
R_3r1FJDOS5LugQMf_4	R_3r1FJDOS5LugQMf	270	6.5
R_3r1FJDOS5LugQMf_5	R_3r1FJDOS5LugQMf	408	1.2
R_3fPgKb8r8QTHYUz_1	R_3fPgKb8r8QTHYUz	37	6.5
R_3fPgKb8r8QTHYUz_2	R_3fPgKb8r8QTHYUz	133	6.2
R_3fPgKb8r8QTHYUz_3	R_3fPgKb8r8QTHYUz	243	3.2
R_3fPgKb8r8QTHYUz_4	R_3fPgKb8r8QTHYUz	291	3.2
R_3fPgKb8r8QTHYUz_5	R_3fPgKb8r8QTHYUz	404	3.2
R_1Ca4HzZe2UzxzWV_1	R_1Ca4HzZe2UzxzWV	84	6.5
R_1Ca4HzZe2UzxzWV_2	R_1Ca4HzZe2UzxzWV	98	6.5
R_1Ca4HzZe2UzxzWV_3	R_1Ca4HzZe2UzxzWV	242	1.2
R_1Ca4HzZe2UzxzWV_4	R_1Ca4HzZe2UzxzWV	304	6.2
R_1Ca4HzZe2UzxzWV_5	R_1Ca4HzZe2UzxzWV	357	3.2
R_rkmmkrMQ9Yb6LPb_1	R_rkmmkrMQ9Yb6LPb	70	6.2
R_rkmmkrMQ9Yb6LPb_2	R_rkmmkrMQ9Yb6LPb	140	6.2
R_rkmmkrMQ9Yb6LPb_3	R_rkmmkrMQ9Yb6LPb	205	3.2
R_rkmmkrMQ9Yb6LPb_4	R_rkmmkrMQ9Yb6LPb	307	3.2
R_rkmmkrMQ9Yb6LPb_5	R_rkmmkrMQ9Yb6LPb	389	3.2
R_2AShlPLXEZW4TNc_1	R_2AShlPLXEZW4TNc	37	6.2
R_2AShlPLXEZW4TNc_2	R_2AShlPLXEZW4TNc	161	6.2
R_2AShlPLXEZW4TNc_3	R_2AShlPLXEZW4TNc	221	3.2
R_2AShlPLXEZW4TNc_4	R_2AShlPLXEZW4TNc	332	4.2
R_2AShlPLXEZW4TNc_5	R_2AShlPLXEZW4TNc	343	3.2
R_2c5UkddgXqWcNqs_1	R_2c5UkddgXqWcNqs	26	3.2
R_2c5UkddgXqWcNqs_2	R_2c5UkddgXqWcNqs	113	3.2
R_2c5UkddgXqWcNqs_3	R_2c5UkddgXqWcNqs	186	6.2
R_2c5UkddgXqWcNqs_4	R_2c5UkddgXqWcNqs	319	4.5
R_2c5UkddgXqWcNqs_5	R_2c5UkddgXqWcNqs	380	6.5
R_28P2gI0KQDuyKDS_1	R_28P2gI0KQDuyKDS	59	6.5
R_28P2gI0KQDuyKDS_2	R_28P2gI0KQDuyKDS	97	1.2
R_28P2gI0KQDuyKDS_3	R_28P2gI0KQDuyKDS	198	6.2
R_28P2gI0KQDuyKDS_4	R_28P2gI0KQDuyKDS	301	3.2
R_28P2gI0KQDuyKDS_5	R_28P2gI0KQDuyKDS	348	4.2
R_25XQUsv31bkrqNw_1	R_25XQUsv31bkrqNw	41	6.5
R_25XQUsv31bkrqNw_2	R_25XQUsv31bkrqNw	134	4.2
R_25XQUsv31bkrqNw_3	R_25XQUsv31bkrqNw	224	4.2
R_25XQUsv31bkrqNw_4	R_25XQUsv31bkrqNw	276	6.2
R_25XQUsv31bkrqNw_5	R_25XQUsv31bkrqNw	337	4.2
R_qQTyu2FiESbelr3_1	R_qQTyu2FiESbelr3	21	6.5
R_qQTyu2FiESbelr3_2	R_qQTyu2FiESbelr3	163	3.2
R_qQTyu2FiESbelr3_3	R_qQTyu2FiESbelr3	175	3.2
R_qQTyu2FiESbelr3_4	R_qQTyu2FiESbelr3	286	3.2
R_qQTyu2FiESbelr3_5	R_qQTyu2FiESbelr3	395	3.2
R_1eVIE8HYgaJnhyF_1	R_1eVIE8HYgaJnhyF	45	6.9
R_1eVIE8HYgaJnhyF_2	R_1eVIE8HYgaJnhyF	112	6.5
R_1eVIE8HYgaJnhyF_3	R_1eVIE8HYgaJnhyF	197	3.2
R_1eVIE8HYgaJnhyF_4	R_1eVIE8HYgaJnhyF	295	3.2
R_1eVIE8HYgaJnhyF_5	R_1eVIE8HYgaJnhyF	372	4.5
R_2dsfSJjPU4hq8IT_1	R_2dsfSJjPU4hq8IT	53	6.5
R_2dsfSJjPU4hq8IT_2	R_2dsfSJjPU4hq8IT	89	3.2
R_2dsfSJjPU4hq8IT_3	R_2dsfSJjPU4hq8IT	190	3.2
R_2dsfSJjPU4hq8IT_4	R_2dsfSJjPU4hq8IT	293	1
R_2dsfSJjPU4hq8IT_5	R_2dsfSJjPU4hq8IT	338	3.2
R_3HuhNUxFcsxCt8c_1	R_3HuhNUxFcsxCt8c	66	4.2
R_3HuhNUxFcsxCt8c_2	R_3HuhNUxFcsxCt8c	117	6.5
R_3HuhNUxFcsxCt8c_3	R_3HuhNUxFcsxCt8c	244	3.2
R_3HuhNUxFcsxCt8c_4	R_3HuhNUxFcsxCt8c	287	4.2
R_3HuhNUxFcsxCt8c_5	R_3HuhNUxFcsxCt8c	355	6.5
R_1IiWqrHtdyMRthf_1	R_1IiWqrHtdyMRthf	59	6.2
R_1IiWqrHtdyMRthf_2	R_1IiWqrHtdyMRthf	162	1.2
R_1IiWqrHtdyMRthf_3	R_1IiWqrHtdyMRthf	206	4.2
R_1IiWqrHtdyMRthf_4	R_1IiWqrHtdyMRthf	265	4.2
R_1IiWqrHtdyMRthf_5	R_1IiWqrHtdyMRthf	345	6.2
R_1DAmmWVuxekOzQt_1	R_1DAmmWVuxekOzQt	63	
R_1DAmmWVuxekOzQt_2	R_1DAmmWVuxekOzQt	120	6.5
R_1DAmmWVuxekOzQt_3	R_1DAmmWVuxekOzQt	204	3.2
R_1DAmmWVuxekOzQt_4	R_1DAmmWVuxekOzQt	300	6.2
R_1DAmmWVuxekOzQt_5	R_1DAmmWVuxekOzQt	406	6.2
R_2D1CnjTj1WSuPQk_1	R_2D1CnjTj1WSuPQk	32	1.5
R_2D1CnjTj1WSuPQk_2	R_2D1CnjTj1WSuPQk	86	1.2
R_2D1CnjTj1WSuPQk_3	R_2D1CnjTj1WSuPQk	187	1.5
R_2D1CnjTj1WSuPQk_4	R_2D1CnjTj1WSuPQk	271	3.2
R_2D1CnjTj1WSuPQk_5	R_2D1CnjTj1WSuPQk	412	3.2
R_3qjkVDIjECLKnKZ_1	R_3qjkVDIjECLKnKZ	57	6.5
R_3qjkVDIjECLKnKZ_2	R_3qjkVDIjECLKnKZ	101	6.5
R_3qjkVDIjECLKnKZ_3	R_3qjkVDIjECLKnKZ	229	6.2
R_3qjkVDIjECLKnKZ_4	R_3qjkVDIjECLKnKZ	311	4.2
R_3qjkVDIjECLKnKZ_5	R_3qjkVDIjECLKnKZ	368	3.2
R_oY0TBfB1OYyRdC1_1	R_oY0TBfB1OYyRdC1	13	6.2
R_oY0TBfB1OYyRdC1_2	R_oY0TBfB1OYyRdC1	135	6.2
R_oY0TBfB1OYyRdC1_3	R_oY0TBfB1OYyRdC1	211	3.2
R_oY0TBfB1OYyRdC1_4	R_oY0TBfB1OYyRdC1	255	1.2
R_oY0TBfB1OYyRdC1_5	R_oY0TBfB1OYyRdC1	366	1.2
R_3nPMcz25sBSaaD8_1	R_3nPMcz25sBSaaD8	12	1.2
R_3nPMcz25sBSaaD8_2	R_3nPMcz25sBSaaD8	147	6.2
R_3nPMcz25sBSaaD8_3	R_3nPMcz25sBSaaD8	245	6.2
R_3nPMcz25sBSaaD8_4	R_3nPMcz25sBSaaD8	316	3.2
R_3nPMcz25sBSaaD8_5	R_3nPMcz25sBSaaD8	398	4.2
R_1FKBh54yxO8fhfn_1	R_1FKBh54yxO8fhfn	38	6.5
R_1FKBh54yxO8fhfn_2	R_1FKBh54yxO8fhfn	105	6.2
R_1FKBh54yxO8fhfn_3	R_1FKBh54yxO8fhfn	182	6.5
R_1FKBh54yxO8fhfn_4	R_1FKBh54yxO8fhfn	292	6.2
R_1FKBh54yxO8fhfn_5	R_1FKBh54yxO8fhfn	377	4.2
R_2BeQ0Xfb14rm620_1	R_2BeQ0Xfb14rm620	10	4.2
R_2BeQ0Xfb14rm620_2	R_2BeQ0Xfb14rm620	123	6.5
R_2BeQ0Xfb14rm620_3	R_2BeQ0Xfb14rm620	193	4.2
R_2BeQ0Xfb14rm620_4	R_2BeQ0Xfb14rm620	262	6.2
R_2BeQ0Xfb14rm620_5	R_2BeQ0Xfb14rm620	386	6.5
R_3oTOlb2UT21kncA_1	R_3oTOlb2UT21kncA	19	6.2
R_3oTOlb2UT21kncA_2	R_3oTOlb2UT21kncA	126	6.2
R_3oTOlb2UT21kncA_3	R_3oTOlb2UT21kncA	214	4.2
R_3oTOlb2UT21kncA_4	R_3oTOlb2UT21kncA	253	4.2
R_3oTOlb2UT21kncA_5	R_3oTOlb2UT21kncA	347	6.2
R_2eRzho4SQ70Sz61_1	R_2eRzho4SQ70Sz61	41	1.2
R_2eRzho4SQ70Sz61_2	R_2eRzho4SQ70Sz61	124	6.2
R_2eRzho4SQ70Sz61_3	R_2eRzho4SQ70Sz61	246	3.2
R_2eRzho4SQ70Sz61_4	R_2eRzho4SQ70Sz61	256	3.2
R_2eRzho4SQ70Sz61_5	R_2eRzho4SQ70Sz61	402	1.2
R_C8FBs3jYmZwt09X_1	R_C8FBs3jYmZwt09X	69	3.2
R_C8FBs3jYmZwt09X_2	R_C8FBs3jYmZwt09X	149	6.5
R_C8FBs3jYmZwt09X_3	R_C8FBs3jYmZwt09X	243	6.2
R_C8FBs3jYmZwt09X_4	R_C8FBs3jYmZwt09X	309	6.2
R_C8FBs3jYmZwt09X_5	R_C8FBs3jYmZwt09X	384	3.2
R_2QLs7rEGYBVL6O7_1	R_2QLs7rEGYBVL6O7	66	6.5
